campaign_id,campaign_name,audience_size,persuadables_pct,sure_things_pct,lost_causes_pct,do_not_disturb_pct,unknown_pct,persuadables_count,sure_things_count,lost_causes_count,do_not_disturb_count,unknown_count,segment_estimation_method,segment_confidence,segment_rationale
CMP_0080,Quanta Strategy - Awareness,49269,26,22,21,8,23,12810,10840,10346,3941,11332,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_0081,NorthBridge Bank 2027 - Cross-sell Drive,220260,32,21,21,14,12,70484,46255,46254,30836,26431,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_0082,Coastline Apparel v4 - Seasonal Promo,1710684,19,27,20,10,24,325029,461885,342137,171068,410565,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_0083,Bundlr v7 - Seasonal Promo,865992,28,27,20,11,14,242478,233818,173199,95259,121238,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_0084,Quanta Strategy - Cross-sell Drive,43478,38,22,22,9,9,16522,9565,9565,3913,3913,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_0085,Pulse Primary v7 - Seasonal Promo,358952,32,21,21,14,12,114865,75380,75380,50253,43074,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_0086,Apex Legal LATAM - Cross-sell Drive,56390,22,21,21,7,29,12406,11842,11841,3947,16354,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_0087,ScholarPath Q3 2026 - Trial Conversion Push,430125,29,20,18,7,26,124737,86025,77422,30108,111833,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_0088,Northstar Mutual v7 - Loyalty Boost,422124,28,21,20,13,18,118195,88647,84424,54876,75982,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_0089,Forge Accounting UK - Trial Conversion Push,69487,29,20,18,7,26,20152,13897,12507,4864,18067,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_0090,Orbit Connect 2026 - Renewal Drive,816501,34,22,21,8,15,277611,179630,171465,65320,122475,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_0091,VivaHealth v7 - Win-Back,755745,28,20,18,12,22,211609,151149,136034,90689,166264,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Low,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_0092,Quanta Strategy 2027 - Lead Gen,40437,38,22,22,9,9,15367,8896,8896,3639,3639,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_0093,FutureStack Conference EU - Renewal Drive,185164,32,21,21,14,12,59253,38885,38885,25922,22219,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_0094,Wayfare Winter - Seasonal Promo,549498,23,28,20,11,18,126385,153860,109900,60444,98909,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure.
CMP_0095,AssureFirst ANZ - Lead Gen,383092,28,21,20,13,18,107266,80450,76619,49801,68956,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_0096,Wellpath DACH - Event Reg Push,430829,25,20,20,13,22,107708,86166,86165,56007,94783,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_0097,Quanta Strategy Holiday - Renewal Drive,26090,38,22,22,9,9,9915,5740,5739,2348,2348,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_0098,Nimbus Mobile v4 - Event Reg Push,1234273,29,22,22,8,19,357940,271541,271540,98741,234511,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure.
CMP_0099,VivaHealth LATAM - Seasonal Promo,374261,25,20,20,13,22,93566,74852,74852,48653,82338,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
