historical_campaign_id,campaign_name,industry,campaign_type,audience_type,channels,budget,audience_size,treated_count,control_count,treated_conversion_rate,control_conversion_rate,incremental_lift_points,relative_uplift_percent,revenue_per_conversion,campaign_revenue,negative_response_rate,unsubscribe_rate,complaint_rate,notes
HIST_0096,Anchor National UK - Cross-sell Drive,Banking,Cross-sell,Broad,"Paid Search, Direct Mail, Email, Programmatic",239000,763923,585419,178504,6.13,4.03,2.1,52.1,650,24099690.42,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0097,Maple & Oak v6 - Retention Sprint,B2C Retail,Retention,Broad,"Influencer, OOH, SMS, Display, Email",173000,1236206,943903,292303,1.33,1.23,0.1,8.1,110,1326765.44,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0098,BoxBloom 2026 - Loyalty Boost,E-commerce,Loyalty,Broad,"SMS, Affiliate, Paid Social (Meta), Paid Search, Push Notifications",438000,1183007,926457,256550,19.24,18.54,0.7,3.8,95,8427120.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0099,Voyage&Co - Win-Back,Travel,Customer Reactivation,Specific,"Email, Paid Social (Meta), Influencer, Connected TV",395000,309112,237920,71192,7.39,1.73,5.66,327.2,880,14016216.9,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0100,Wellpath v8 - App Adoption,Healthcare,App Adoption,Specific,"Paid Search, Direct Mail, Email, Display, PR",440000,417663,325818,91845,60907.0,19.88,60887.12,306273.2,540,113466123124.2,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0101,Wellpath 2027 - Seasonal Promo,Healthcare,Seasonal Promotion,Broad,"Email, Display, Direct Mail",385000,778550,596371,182179,6.03,2.26,3.77,166.8,540,18582384.47,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0102,PageNest v4 - Win-Back,Consumer Subscription,Customer Reactivation,Specific,"Influencer, In-app, Email, Push Notifications",340000,130627,103603,27024,9.01,1.12,7.89,704.5,140,1192123.91,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0103,Vaulted v7 - Event Reg Push,Fintech,Event Registration,Specific,"Push Notifications, Paid Social (Meta), Email",365000,261264,205330,55934,19.8,17.05,2.75,16.1,420,14556825.36,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0104,NorthBridge Bank - Retention Sprint,Banking,Retention,Specific,"Direct Mail, Email, Display",530000,268148,204776,63372,64.2,58.49,5.71,9.8,650,82021149.6,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0105,Nimbus Mobile v4 - Cross-sell Drive,Telecom,Cross-sell,Broad,"Display, Paid Search, Direct Mail, OOH",572500,1199100,975557,223543,5.03,1.51,3.52,233.1,470,21105006.29,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0106,Hearth&Home Box - Cross-sell Drive,Consumer Subscription,Cross-sell,Specific,"Influencer, Push Notifications, Paid Social (Meta)",105000,150256,116374,33882,8.13,6.62,1.51,22.8,140,1038095.31,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0107,BrewBox ANZ - Retention Sprint,Consumer Subscription,Retention,Specific,"Email, Push Notifications, Paid Social (Meta)",77500,138297,107372,30925,2.31,1.99,0.32,16.1,140,299655.97,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0108,Anchor National Fall - Trial Conversion Push,Banking,Trial-to-Paid Conversion,Specific,"Direct Mail, Paid Search, Display, Programmatic, Email",680000,220984,180447,40537,13.93,10.05,3.88,38.6,650,9054.5,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0109,Halcyon Beauty v7 - Seasonal Promo,B2C Retail,Seasonal Promotion,Broad,"OOH, SMS, Influencer",43000,1712136,1388613,323523,4.73,3.42,1.31,38.3,110,5157869.18,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0110,AssureFirst - Cross-sell Drive,Insurance,Cross-sell,Broad,social,145000,839067,645096,193971,6.65,5.56,1.09,19.6,780,16277376.57,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0111,Saltwater Co. - Seasonal Promo,B2C Retail,Seasonal Promotion,Broad,performance marketing,9500,1580105,1216461,363644,5.12,3.57,1.55,43.4,110,48640.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0112,Northstar Mutual Q1 2027 - Renewal Drive,Insurance,Renewal,Specific,"Display, Radio, Email, Direct Mail, Paid Search",210000,383487,311355,72132,82.06,76.03,6.03,7.9,780,198623981.56,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0113,Lumio Wallet LATAM - Awareness,Fintech,Awareness,Broad,social and email,355000,380454,296718,83736,31.35,26.27,5.08,19.3,420,13167.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0114,Halcyon Beauty Q1 2026 - Seasonal Promo,B2C Retail,Seasonal Promotion,Broad,"SMS, Influencer, Display, Paid Social (Meta), Connected TV",425000,1462165,1113277,348888,4.03,3.45,0.58,16.8,110,443.3,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0115,Drift Footwear Back-to-School - Renewal Drive,B2C Retail,Renewal,Broad,"Paid Social (Meta), Display",18000,1147396,932899,214497,80.61,73.26,7.35,10.0,110,62367013.86,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0116,FiberOne Back-to-School - Renewal Drive,Telecom,Renewal,Specific,"Display, OOH, Paid Search, SMS",455000,452705,367109,85596,71.21,66.41,4.8,7.2,470,21128656.44,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0117,PageNest 2027 - Win-Back,Consumer Subscription,Customer Reactivation,Specific,paid media,37000,107805,82345,25460,8.86,2.44,6.42,263.1,140,500116.88,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0118,SafeHarbor Insurance NA - Retention Sprint,Insurance,Retention,Specific,"Email, Paid Search",745000,316989,244594,72395,0.87,0.74,0.13,17.6,780,1544480.03,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0119,Anchor National 2026 - Renewal Drive,Banking,Renewal,Specific,"Display, Email, Direct Mail",435000,209898,159960,49938,86.18,83.66,2.52,3.0,650,86184955.35,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0120,NorthBridge Bank Winter - Cross-sell Drive,Banking,Cross-sell,Specific,"Display, Paid Search, Direct Mail",100000,191458,155188,36270,8.05,1.67,6.38,382.0,650,7343185.85,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0121,Pinecrest Trust EU - Seasonal Promo,Banking,Seasonal Promotion,Specific,"Programmatic, Display, Paid Search",245000,322303,252244,70059,2.22,1.35,0.87,64.4,650,543900.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0122,Apex Tutoring Q3 2026 - Lead Gen,Education,Lead Generation,Broad,email and ads,100000,425161,341868,83293,9.53,6.77,2.76,40.8,360,3430.8,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0123,Northbeam Consulting Q1 2027 - Trial Conversion Push,Professional Services,Trial-to-Paid Conversion,Broad,email and ads,94000,72384,57257,15127,14.1,12.44,1.66,13.3,1800,1325400.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0124,MintRail EU - Trial Conversion Push,Fintech,Trial-to-Paid Conversion,Broad,"Push Notifications, Influencer, Paid Search, In-app, Email",435000,459159,359549,99610,3.11,1.19,1.92,161.3,420,4752438.89,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0125,Beacon Life v9 - Renewal Drive,Insurance,Renewal,Specific,"Display, Paid Search",615000,397249,310209,87040,82.19,76.7,5.49,7.2,780,169482207.26,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0126,AssureFirst MENA - Lead Gen,Insurance,Lead Generation,Broad,social and email,130000,876189,686614,189575,4278.1,9.83,4268.27,43420.9,780,16694700861.54,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0127,Anchor National 2027 - Event Reg Push,Banking,Event Registration,Broad,"Paid Search, Email, Direct Mail, Display",490500,676536,518462,158074,11.4,9.36,2.04,21.8,650,7410.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0128,GrowthSummit Q1 2027 - Win-Back,Events,Customer Reactivation,Specific,"Organic Social, Email",49000,214964,166377,48587,20.03,3.67,16.36,445.8,520,14900349.05,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0129,Forge Platform Q3 2026 - Seasonal Promo,B2B SaaS,Seasonal Promotion,Broad,"Email, Account-Based Marketing, Paid Social (LinkedIn), Content Syndication",120000,47496,38368,9128,3.74,1.68,2.06,122.6,1200,448800.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0130,BrightArc University - Lead Gen,Education,Lead Generation,Broad,digital,49000,288382,233455,54927,760.14,9.01,751.13,8336.6,360,295142902.42,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0131,RetailNext World v5 - Upsell Wave,Events,Upsell,Broad,online,61000,302381,233192,69189,7.1,5.18,1.92,37.1,520,4175282.8,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0132,AzureTrails Summer - App Adoption,Travel,App Adoption,Specific,"Influencer, Email",155000,272209,214752,57457,22683.09,27.78,22655.31,81552.6,880,33878410728.62,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0133,Apex Workspace US - Trial Conversion Push,B2B SaaS,Trial-to-Paid Conversion,Broad,"Email, Webinar, Paid Search, Account-Based Marketing, Content Syndication",78000,54378,42788,11590,15.53,12.62,2.91,23.1,1200,8030066.04,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0134,NorthBridge Bank v4 - Launch,Banking,Product Launch,Broad,"Paid Search, Display, Direct Mail, Email",89000,680381,521789,158592,4001.25,3693.7,307.55,8.3,650,2802068572.88,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0135,Anchor National Q3 2026 - Cross-sell Drive,Banking,Cross-sell,Broad,"Email, Programmatic, Display, Direct Mail",436500,792195,613781,178414,5.1,1.58,3.52,222.8,650,20102988.75,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0136,Vaulted - Cross-sell Drive,Fintech,Cross-sell,Broad,"Influencer, Paid Social (Meta), Push Notifications, Paid Search, Email",375000,618408,475987,142421,5.3,1.51,3.79,251.0,420,10618888.14,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0137,Apex Legal 2027 - Cross-sell Drive,Professional Services,Cross-sell,Broad,"Email, Paid Social (LinkedIn), Webinar",64000,44280,36228,8052,8.93,2.41,6.52,270.5,1800,5466285.18,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0138,ZestMart v7 - Upsell Wave,E-commerce,Upsell,Specific,social and email,345000,570693,463526,107167,3.81,2.86,0.95,33.2,95,1179468.37,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0139,Saltwater Co. 2026 - Win-Back,B2C Retail,Customer Reactivation,Specific,"Influencer, OOH, Paid Social (Meta), Connected TV",130000,572339,436970,135369,4.93,0.73,4.2,575.3,110,2017464.46,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0140,Bundlr - Win-Back,E-commerce,Customer Reactivation,Broad,"Affiliate, Push Notifications, SMS, Email, Display",150000,910242,704137,206105,2.41,1.51,0.9,59.6,95,1528820.49,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0141,VivaHealth Cyber Monday - Upsell Wave,Healthcare,Upsell,Specific,"Email, PR, Display, Direct Mail, Paid Search",140000,383310,293380,89930,7.8,5.61,2.19,39.0,540,13335781.68,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0142,FiberOne - Seasonal Promo,Telecom,Seasonal Promotion,Broad,online,533500,1185355,906012,279343,4.38,3.04,1.34,44.1,470,9126226.69,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0143,Lumio Wallet v2 - Loyalty Boost,Fintech,Loyalty,Broad,"Paid Social (Meta), In-app",380000,389402,311672,77730,26.55,22.49,4.06,18.1,420,28897481.97,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0144,InsureCon Q2 2027 - Event Reg Push,Events,Event Registration,Specific,paid media,165000,200474,154679,45795,20.75,17.61,3.14,17.8,520,8090018.3,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0145,Northbeam Consulting v9 - Awareness,Professional Services,Awareness,Broad,"Paid Social (LinkedIn), Email, Content Syndication, Webinar, PR",120000,44024,35514,8510,33.63,27.51,6.12,22.2,1800,2587755.86,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0146,InsureCon EMEA - Trial Conversion Push,Events,Trial-to-Paid Conversion,Broad,"Email, Paid Social (LinkedIn), Webinar, Organic Social",167500,386715,294053,92662,23.56,18.53,5.03,27.1,520,12251.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0147,Wayfare 2026 - Trial Conversion Push,Travel,Trial-to-Paid Conversion,Broad,"Display, Paid Search, Email, Influencer",370000,404413,328503,75910,15.04,1.61,13.43,834.2,880,39849201.92,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0148,Lumen API v5 - Upsell Wave,B2B SaaS,Upsell,Broad,"Email, Paid Social (LinkedIn)",83000,48246,37102,11144,7.85,5.92,1.93,32.6,1200,3263088.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0149,FitFuel v7 - Trial Conversion Push,Consumer Subscription,Trial-to-Paid Conversion,Specific,"In-app, Paid Social (Meta), Push Notifications, Email, Influencer",320000,215137,172329,42808,3.16,2.79,0.37,13.3,140,734189.34,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0150,MediBridge Winter - Event Reg Push,Healthcare,Event Registration,Specific,"Direct Mail, Paid Search, Display, PR",396000,426250,331998,94252,15.51,11.42,4.09,35.8,540,27328427.68,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0151,GlideFi Q2 2026 - Lead Gen,Fintech,Lead Generation,Broad,email and ads,340000,615146,487039,128107,6.91,5.33,1.58,29.6,420,2902.2,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0152,Beacon Life Q4 2026 - Lead Gen,Insurance,Lead Generation,Broad,"Paid Search, Email, Display, Direct Mail, Radio",475000,743026,604777,138249,1518.58,5.62,1512.96,26921.0,780,7121831624.54,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0153,VaultIQ LATAM - Lead Gen,B2B SaaS,Lead Generation,Broad,paid media,180000,46486,37047,9439,14.87,3.01,11.86,394.0,1200,3102179.4,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
